,Unnamed: 0.1,Unnamed: 0,count,hate_speech,offensive_language,neither,label,sentence1,H_yb,H_yx,correct_yx,predicted_label,PVI
13045,13045,13365,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13046,13046,13366,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13047,13047,13367,3,0,2,1,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13048,13048,13368,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13049,13049,13369,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
13050,13050,13370,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
13051,13051,13371,3,1,2,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
13052,13052,13372,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
13053,13053,13373,3,1,2,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13054,13054,13374,3,1,2,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13055,13055,13375,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
13056,13056,13376,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13057,13057,13377,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13058,13058,13378,3,0,3,0,1,bitch             bitch,0.3735175939521451,0.04192011625125502,True,1,0.3315974777008901
13059,13059,13379,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13060,13060,13380,3,0,3,0,1,Bitches     nigga       fuck  bitch,0.3735175939521451,0.06144669657282043,True,1,0.3120708973793247
13061,13061,13381,4,0,4,0,1,bitch    bitch,0.3735175939521451,0.031964318619869196,True,1,0.3415532753322759
13062,13062,13382,3,0,3,0,1,bitch    bitch        fucks,0.3735175939521451,0.006618863810302909,True,1,0.3668987301418422
13063,13063,13383,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13064,13064,13384,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13065,13065,13385,6,1,4,1,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
13066,13066,13386,3,0,2,1,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
13067,13067,13387,6,0,0,6,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13068,13068,13388,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13069,13069,13389,3,1,2,0,1,retarded         nigga,0.3735175939521451,0.31045890016001676,True,1,0.06305869379212836
13070,13070,13390,3,2,1,0,0, ,4.103354124363732,4.6812630270047,False,2,-0.5779089026409681
13071,13071,13391,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
13072,13072,13392,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
13073,13073,13393,6,0,6,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
13074,13074,13394,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13075,13075,13395,3,1,2,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13076,13076,13396,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13077,13077,13397,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13078,13078,13399,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13079,13079,13400,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13080,13080,13401,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13081,13081,13402,3,1,2,0,1,fucking,0.3735175939521451,0.16136031712202806,True,1,0.21215727683011706
13082,13082,13403,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13083,13083,13404,6,0,6,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13084,13084,13406,3,0,3,0,1,bitch         hoe,0.3735175939521451,0.01967795928548098,True,1,0.3538396346666641
13085,13085,13407,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13086,13086,13408,3,0,2,1,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13087,13087,13409,3,1,2,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
13088,13088,13410,3,3,0,0,0,nigger,4.103354124363732,0.8455737121807961,True,0,3.257780412182936
13089,13089,13411,3,0,2,1,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13090,13090,13412,3,1,0,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13091,13091,13413,3,1,2,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13092,13092,13414,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13093,13093,13415,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13094,13094,13417,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13095,13095,13418,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13096,13096,13419,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13097,13097,13421,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13098,13098,13422,3,1,2,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13099,13099,13423,3,0,3,0,1,nig,0.3735175939521451,0.36718791145225665,True,1,0.006329682499888467
13100,13100,13425,3,0,3,0,1,nig,0.3735175939521451,0.36718791145225665,True,1,0.006329682499888467
13101,13101,13426,3,0,3,0,1,nig,0.3735175939521451,0.36718791145225665,True,1,0.006329682499888467
13102,13102,13427,3,1,2,0,1,nig        nig       nigga,0.3735175939521451,0.3254850788048291,True,1,0.048032515147316046
13103,13103,13428,3,2,1,0,0,nig          hoe,4.103354124363732,3.231326708859194,False,1,0.872027415504538
13104,13104,13429,3,0,1,2,2,nig,2.5570495457895346,3.9014840164263624,False,1,-1.3444344706368279
13105,13105,13430,3,1,2,0,1,nig,0.3735175939521451,0.36718791145225665,True,1,0.006329682499888467
13106,13106,13431,3,0,3,0,1,nigga        bitches,0.3735175939521451,0.04332421171202641,True,1,0.33019338224011874
13107,13107,13432,3,1,2,0,1,nigga   bitches,0.3735175939521451,0.05809780451694145,True,1,0.31541978943520366
13108,13108,13433,3,0,3,0,1,nigga   bitch            nigga,0.3735175939521451,0.05109624889758312,True,1,0.322421345054562
13109,13109,13434,3,0,3,0,1,nigga         bitch,0.3735175939521451,0.07608490489729533,True,1,0.29743268905484976
13110,13110,13435,3,0,3,0,1,nigga        bitch,0.3735175939521451,0.07523623554370695,True,1,0.29828135840843817
13111,13111,13436,3,0,3,0,1,nigga     bitch,0.3735175939521451,0.1285682890091331,True,1,0.244949304943012
13112,13112,13437,3,0,3,0,1,nigga          bitch,0.3735175939521451,0.08629382760297676,True,1,0.28722376634916835
13113,13113,13438,9,1,7,1,1,niggah,0.3735175939521451,0.08280167365771701,True,1,0.2907159202944281
13114,13114,13439,3,0,3,0,1,niggah,0.3735175939521451,0.08280167365771701,True,1,0.2907159202944281
13115,13115,13440,3,1,2,0,1,niggah,0.3735175939521451,0.08280167365771701,True,1,0.2907159202944281
13116,13116,13441,3,0,3,0,1,niggah  niggah,0.3735175939521451,0.27400631031153355,True,1,0.09951128364061157
13117,13117,13442,3,0,3,0,1,niggah,0.3735175939521451,0.08280167365771701,True,1,0.2907159202944281
13118,13118,13443,3,0,3,0,1,niggas         bitch,0.3735175939521451,0.03904436438202223,True,1,0.3344732295701229
13119,13119,13444,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13120,13120,13445,3,0,2,1,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13121,13121,13446,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13122,13122,13447,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13123,13123,13448,3,0,3,0,1,fuck    hoes,0.3735175939521451,0.054360508774315676,True,1,0.3191570851778294
13124,13124,13449,3,1,2,0,1,retarded,0.3735175939521451,0.27328249759750634,True,1,0.10023509635463879
13125,13125,13450,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
13126,13126,13451,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13127,13127,13452,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13128,13128,13453,3,0,3,0,1,niggas    bitches,0.3735175939521451,0.13435365434243596,True,1,0.23916393960970916
13129,13129,13454,3,0,3,0,1,nigger,0.3735175939521451,1.195446494315762,False,0,-0.821928900363617
13130,13130,13455,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
13131,13131,13456,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
13132,13132,13457,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
13133,13133,13458,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
13134,13134,13459,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
13135,13135,13460,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
13136,13136,13461,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
13137,13137,13462,3,1,2,0,1,nigga,0.3735175939521451,0.134743419191774,True,1,0.23877417476037113
13138,13138,13463,3,1,2,0,1,fucking,0.3735175939521451,0.16136031712202806,True,1,0.21215727683011706
13139,13139,13464,6,1,5,0,1,niggah,0.3735175939521451,0.08280167365771701,True,1,0.2907159202944281
13140,13140,13465,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13141,13141,13466,3,1,2,0,1,nigga   fuck,0.3735175939521451,0.1377549240944865,True,1,0.23576266985765862
13142,13142,13467,3,0,2,1,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13143,13143,13468,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13144,13144,13469,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13145,13145,13470,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13146,13146,13471,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13147,13147,13472,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13148,13148,13473,3,0,3,0,1,fuck  hoe,0.3735175939521451,0.047266749768623904,True,1,0.32625084418352124
13149,13149,13474,7,2,5,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13150,13150,13475,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13151,13151,13476,3,0,2,1,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13152,13152,13477,6,2,4,0,1,Nigga,0.3735175939521451,0.0943459161219187,True,1,0.27917167783022645
13153,13153,13478,3,0,3,0,1,pussy bitch,0.3735175939521451,0.04381866732643822,True,1,0.3296989266257069
13154,13154,13479,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13155,13155,13480,3,0,3,0,1,fucking bitch,0.3735175939521451,0.06961609906092485,True,1,0.30390149489122026
13156,13156,13481,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13157,13157,13482,3,1,2,0,1,wiggas,0.3735175939521451,0.76328372844711,True,1,-0.3897661344949649
13158,13158,13483,6,1,5,0,1,niggas hoes,0.3735175939521451,0.10768991590937035,True,1,0.26582767804277474
13159,13159,13484,3,0,3,0,1,fuck  bitch,0.3735175939521451,0.034375632293572905,True,1,0.33914196165857224
13160,13160,13485,3,0,3,0,1,wigga             fuck,0.3735175939521451,0.2848196189834433,True,1,0.0886979749687018
13161,13161,13486,3,0,2,1,1,wigga,0.3735175939521451,0.2960415251287983,True,1,0.07747606882334684
13162,13162,13487,3,0,3,0,1,bitch      bitch,0.3735175939521451,0.03799028837669219,True,1,0.33552730557545296
13163,13163,13488,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
13164,13164,13489,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13165,13165,13490,3,1,2,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13166,13166,13491,6,0,6,0,1,hoe    bitch,0.3735175939521451,0.024467735821532003,True,1,0.3490498581306131
13167,13167,13492,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13168,13168,13493,9,3,4,2,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13169,13169,13494,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13170,13170,13495,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13171,13171,13496,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13172,13172,13497,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13173,13173,13498,3,1,2,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
13174,13174,13499,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13175,13175,13500,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13176,13176,13501,3,0,2,1,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
13177,13177,13502,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13178,13178,13503,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13179,13179,13504,4,1,3,0,1,nigga   bitches,0.3735175939521451,0.05809780451694145,True,1,0.31541978943520366
13180,13180,13505,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13181,13181,13506,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13182,13182,13507,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13183,13183,13508,3,0,3,0,1,bitch    bitch      bitch    fuck,0.3735175939521451,0.08875706434307432,True,1,0.28476052960907083
13184,13184,13509,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13185,13185,13510,3,0,3,0,1,fuck          niggas,0.3735175939521451,0.17469626446575306,True,1,0.19882132948639206
13186,13186,13511,3,0,3,0,1,fuck    bitches,0.3735175939521451,0.01573949273555504,True,1,0.3577781012165901
13187,13187,13512,3,0,3,0,1,niggas       hoe,0.3735175939521451,0.040518977921890284,True,1,0.3329986160302548
13188,13188,13513,3,0,3,0,1,hoe           hoes,0.3735175939521451,0.04181884535885286,True,1,0.3316987485932923
13189,13189,13514,3,1,2,0,1,nigga          bitch,0.3735175939521451,0.08629382760297676,True,1,0.28722376634916835
13190,13190,13515,3,0,2,1,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13191,13191,13516,3,1,2,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13192,13192,13517,3,0,2,1,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13193,13193,13518,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
13194,13194,13519,3,0,3,0,1,hoes    fucked,0.3735175939521451,0.0215574837221814,True,1,0.3519601102299637
13195,13195,13520,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
13196,13196,13521,3,0,1,2,2,retards,2.5570495457895346,6.228403941400342,False,1,-3.6713543956108072
13197,13197,13522,9,0,9,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
13198,13198,13523,3,0,3,0,1,bitch     hoe,0.3735175939521451,0.02591491050444744,True,1,0.3476026834476977
13199,13199,13524,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
13200,13200,13525,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13201,13201,13526,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13202,13202,13527,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13203,13203,13528,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13204,13204,13529,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
13205,13205,13530,6,0,6,0,1,fucked   bitches,0.3735175939521451,0.036713446323246184,True,1,0.33680414762889893
13206,13206,13531,3,2,1,0,0,faggot,4.103354124363732,1.030643782233281,False,1,3.072710342130451
13207,13207,13532,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13208,13208,13533,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13209,13209,13534,6,0,5,1,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
13210,13210,13535,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
13211,13211,13536,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
13212,13212,13537,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
13213,13213,13538,3,2,1,0,0,bitch       niggah,4.103354124363732,4.586047388130029,False,1,-0.48269326376629706
13214,13214,13540,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
13215,13215,13541,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
13216,13216,13542,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13217,13217,13543,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13218,13218,13544,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13219,13219,13545,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13220,13220,13546,3,0,3,0,1,hoes      bitches,0.3735175939521451,0.029190454618974574,True,1,0.34432713933317055
13221,13221,13547,3,1,2,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13222,13222,13548,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
13223,13223,13549,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13224,13224,13550,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13225,13225,13551,3,1,2,0,1,retard,0.3735175939521451,0.23991022831645117,True,1,0.13360736563569395
13226,13226,13553,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
13227,13227,13554,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13228,13228,13555,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13229,13229,13556,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
13230,13230,13557,3,0,2,1,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13231,13231,13558,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
13232,13232,13559,6,0,5,1,1,hoes     hoes,0.3735175939521451,0.046481127413221426,True,1,0.3270364665389237
13233,13233,13560,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
13234,13234,13561,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13235,13235,13562,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13236,13236,13563,3,0,3,0,1,bitch      fuck,0.3735175939521451,0.020647378913465846,True,1,0.35287021503867927
13237,13237,13564,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13238,13238,13565,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13239,13239,13566,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13240,13240,13567,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13241,13241,13568,6,0,6,0,1,bitch   bitches        bitch,0.3735175939521451,0.026388195505342747,True,1,0.34712939844680235
13242,13242,13569,3,0,3,0,1,bitch     nigga,0.3735175939521451,0.0823119765719172,True,1,0.29120561738022793
13243,13243,13570,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13244,13244,13571,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13245,13245,13572,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13246,13246,13573,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
13247,13247,13574,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13248,13248,13575,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
13249,13249,13576,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13250,13250,13577,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
13251,13251,13578,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
13252,13252,13579,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13253,13253,13580,4,0,1,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13254,13254,13581,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
13255,13255,13582,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
13256,13256,13583,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13257,13257,13584,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13258,13258,13585,3,0,3,0,1,faggot,0.3735175939521451,0.9837492191110114,True,1,-0.6102316251588663
13259,13259,13586,3,1,2,0,1,bitch  fuck,0.3735175939521451,0.012770429601179648,True,1,0.3607471643509655
13260,13260,13587,3,2,1,0,0,coon,4.103354124363732,2.326688228325783,False,1,1.776665896037949
13261,13261,13588,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13262,13262,13589,3,0,2,1,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13263,13263,13590,3,1,2,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13264,13264,13591,3,0,2,1,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
13265,13265,13592,3,0,2,1,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13266,13266,13593,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13267,13267,13594,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13268,13268,13595,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13269,13269,13596,3,1,2,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
13270,13270,13597,3,0,2,1,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
13271,13271,13598,3,0,3,0,1,Fucking,0.3735175939521451,0.18616666152821346,True,1,0.18735093242393167
13272,13272,13600,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
13273,13273,13601,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
13274,13274,13602,3,1,2,0,1,FUCK                   bitches,0.3735175939521451,0.05308596386721675,True,1,0.32043163008492836
13275,13275,13603,3,1,2,0,1,fuck   bitches,0.3735175939521451,0.01673828236904036,True,1,0.3567793115831048
13276,13276,13604,3,0,3,0,1,Nigga               bitch,0.3735175939521451,0.07830894596724423,True,1,0.2952086479849009
13277,13277,13605,3,0,3,0,1,Nigga     bitches,0.3735175939521451,0.04897404797099476,True,1,0.32454354598115037
13278,13278,13606,3,0,3,0,1,Nigga       bitch,0.3735175939521451,0.1092368920879951,True,1,0.26428070186415004
13279,13279,13607,3,1,2,0,1,Nigga,0.3735175939521451,0.0943459161219187,True,1,0.27917167783022645
13280,13280,13608,3,0,3,0,1,Nigga        bitch,0.3735175939521451,0.0793072319032205,True,1,0.2942103620489246
13281,13281,13609,3,0,3,0,1,Nigga        hoes,0.3735175939521451,0.043681454193731845,True,1,0.3298361397584133
13282,13282,13610,3,1,2,0,1,Nigga fuck hoe    fuck  hoe,0.3735175939521451,0.045813808885877404,True,1,0.32770378506626774
13283,13283,13611,6,2,4,0,1,Nigga fuck           niggas    niggas     bitch  niggas,0.3735175939521451,0.26866377243099937,True,1,0.10485382152114575
13284,13284,13612,3,1,2,0,1,Nigga  bitch,0.3735175939521451,0.11424386956282553,True,1,0.2592737243893196
13285,13285,13613,6,2,4,0,1,Nigga         bitch,0.3735175939521451,0.07700182933182602,True,1,0.2965157646203191
13286,13286,13614,3,1,2,0,1,Nigga      niggas      hoe,0.3735175939521451,0.09381209022267872,True,1,0.2797055037294664
13287,13287,13615,3,0,3,0,1,Nigga    hoes,0.3735175939521451,0.058776562874028264,True,1,0.31474103107811685
13288,13288,13616,3,0,3,0,1,Nigga    bitch,0.3735175939521451,0.10963161942040058,True,1,0.26388597453174456
13289,13289,13617,3,1,2,0,1,Nigga                 hoe,0.3735175939521451,0.06819223363474021,True,1,0.3053253603174049
13290,13290,13618,4,1,3,0,1,Nigga     hoe,0.3735175939521451,0.05907404563387743,True,1,0.3144435483182677
13291,13291,13619,3,2,1,0,0,Nigga    crackers,4.103354124363732,1.2070389663080883,False,1,2.8963151580556437
13292,13292,13620,3,1,2,0,1,Nigga   bitch,0.3735175939521451,0.08323942761806123,True,1,0.2902781663340839
13293,13293,13621,3,0,3,0,1,Nigga     bitch,0.3735175939521451,0.12234178605998382,True,1,0.2511758078921613
13294,13294,13622,3,1,2,0,1,Nigga,0.3735175939521451,0.0943459161219187,True,1,0.27917167783022645
13295,13295,13623,3,0,3,0,1,Nigga    pussy,0.3735175939521451,0.0840030368243898,True,1,0.2895145571277553
13296,13296,13624,3,0,3,0,1,Nigga         bitch,0.3735175939521451,0.07700182933182602,True,1,0.2965157646203191
13297,13297,13625,3,1,2,0,1,Nigga   pussy,0.3735175939521451,0.07341018625487838,True,1,0.30010740769726674
