,Unnamed: 0,count,hate_speech,offensive_language,neither,label,sentence1
15645,16011,3,2,1,0,0,RT ImaLAGirl Pillow talking too yo  hating on a   around loose ya  like that 128175
15646,16012,3,0,0,3,2,RT ImaPlainJane SimplySoulful Uncle Charlie and nem lol
15647,16013,3,0,3,0,1,RT ImaSavageBruh  got me acting crazy as hell lately
15648,16014,3,0,0,3,2,RT InNewZealand The Knicks are still trash Melo signed for the money he dont even care about being on a good winning team
15649,16015,3,0,3,0,1,RT InToneTheyLust These  dont give a  if you got a girl or not
15650,16016,3,0,3,0,1,RT IndiaMone LOL RT JoeBudden Wait a minute I8217m seeing mad dope costumes Yall stop trying to steal Halloween back from the
15651,16017,3,0,0,3,2,RT IndiaMSM can Raheel mock Propphet Muhammad in same way as he mocked Lord Ram and Sita httpstcoIjeAhR3cJI 8230 will he apologise 8230
15652,16018,3,0,0,3,2,RT InduZtriouZNeo I am a strong believer that birds of a feather flock together
15653,16019,3,3,0,0,0,RT InfidelAlie Yay for America amp Israel we put in more Jew Hating muslim trash into our government pathetic amp sickening
15654,16020,3,2,1,0,0,RT InkMyHoleBody This  is a fuckin  httpstcoe3m6tujnhF
15655,16021,3,0,2,1,1,RT InkFlowz THOT is a childish word128076Grow up and call that  a hoe128514
15656,16022,3,0,0,3,2,"RT InnocentMarina6 Goes to Yankee candle

buys beer scented candle

goes home lights it 

waits for a boyfriend"
15657,16023,6,1,5,0,1,RT IrregularGawd Personality RT LosBeOnIt How fat  be in relationships before the pretty women Lets see the answers lol 128064128064128064
15658,16024,9,7,2,0,0,RT IsaLopez DLo520 but youre still a
15659,16025,3,3,0,0,0,RT IsaidNick  are so ignorant httptcoP9jDdVsRVb
15660,16026,3,3,0,0,0,RT ItalianMontana 8220arosati96 The bromance between pat and ant is real8221  that
15661,16027,3,0,0,3,2,RT ItsChee Whipped httpstcouCV3Hrjatv
15662,16028,3,0,3,0,1,RT ItsDLow Now I gotta ask  for nudes on Facebook 128530
15663,16029,3,0,3,0,1,RT ItsDRecord  about to start that New year New me bullshit You cant undo the numbers on that  thoo
15664,16030,3,1,2,0,1,RT ItsDomanic fabbymichelle BrianLovesAss alright ill meet you there 128076 and im not a   in fact Brian dont give her shit
15665,16031,3,0,3,0,1,RT ItsDomanic  you aint getting none tho 128514 8220BrianLovesAss I like big butts so I can grab them8221
15666,16032,3,0,0,3,2,RT ItsFoodPorn Cookies n Cream Oreo Fudge Ice Cream httptconAINpWXTJc
15667,16033,3,0,0,3,2,RT ItsFoodPorn Oreo Cheesecake Bars httptcoRlHHIM98FL
15668,16034,3,0,0,3,2,RT ItsFoodPorn Oreo Ice Cream Cake httptcoQpde1L6zAi
15669,16035,3,0,0,3,2,RT ItsFoodPorn Oreo Ice Cream Sandwiches httptco8ha6Xac0h5
15670,16036,3,0,0,3,2,RT ItsFoodPorn Oreo cheesecake bites httptcoiHgu1ZuyZt
15671,16037,3,0,0,3,2,"RT ItsGirllCode reasons to be a mermaid

 no periods
 no pants
 perfect hair
 u get to lure men into their death

also free clam bra"
15672,16038,3,0,1,2,2,RT ItsGirllCode when other girls wear beanies they look cute amp stylish but when i wear them i look like a member of a drug cartel who sel8230
15673,16039,3,0,3,0,1,RT ItsJordyyyn The reason high school is so  hard is because ned never made a guide for anything past 8th grade You feel me Fuck8230
15674,16040,3,0,0,3,2,"RT ItsJustJill Obama Says He8217s 8220Irritated8221 But 8220Does Not Feel Repudiated8221 After Losing Senate Video httptco2U10aolKXG 
Awwwwwho8230"
15675,16041,3,0,0,3,2,RT ItsKayven If your girlfriend is taller than you its her responsibility to take the trash out amp fight off anyone that breaks into you8230
15676,16042,3,0,3,0,1,RT ItsKiaraaaa 8220WestYourMajesty Kiara has small chubby fingers8221  128514128514128514128514
15677,16043,3,0,3,0,1,RT ItsNotHarold Ive noticed that it mostly be the  whose hair dont even reach their shoulders that talk the most shit
15678,16044,3,0,3,0,1,RT ItsPoochFlair That  ugly RT Titsandlickher Daughter httptcolboZMlfbOX
15679,16045,3,0,3,0,1,RT ItsSonGoku Bruh Chichi go months to years without seeing me and she still the bae You basic ass  cant go 2 missed calls with8230
15680,16046,3,0,3,0,1,RT ItsSonGoku Dont Get Spirit Bombed Lil  RT LeanandCuisine Dragonball z trash debate me if you want
15681,16047,3,2,1,0,0,RT ItsSonGoku When  ask me Where the  at httptcoeg6gxgGzFC
15682,16048,3,0,2,1,1,RT ItsWaltBitch meth brownies
15683,16050,3,0,3,0,1,RT ItsKingWalt Bruh Dont do this RT 8220TrentW93 Females swear their best friend is the baddest  in the world8221
15684,16051,3,1,2,0,1,RT ItsMsBrenduh Got kicked out of AA classes bc I laughed at a guy and called him a  for blacking out every time he drank
15685,16052,3,0,3,0,1,RT ItsNydiaMarie  your  make her call me Papi 128586128527
15686,16053,3,0,3,0,1,RT Itsyesie Like damn Sorry Im not a girl that  around and has sex with 20 billion guys
15687,16054,3,0,3,0,1,RT ItzShowtim3 Dont forget how Nikko was digging in her booty RT oneshadowlove Sex tape gave her a head bigger than that  and for8230
15688,16055,3,2,1,0,0,"RT Ivansplash Did u call me a bitch
I said you were ACTING like one
So you just called me one nigga
Shut up"
15689,16056,3,0,3,0,1,RT Ivansplash If a guy flirts with ya girl thats just  being  If she flirts back she a
15690,16057,3,1,2,0,1,RT Ivansplash If you gotta talk shit about another  to get  you weaaak
15691,16058,3,0,3,0,1,RT IzzeTheProducer You wonder why I call you   You wonder why I call you  2pac
15692,16059,3,0,0,3,2,"RT J23app Feb 2015
Jordan 4 Retro Remastered
Oreo
314254003
httptcoNBOaxG1S19"
15693,16060,3,0,3,0,1,RT J4CKMULL 1 good girl is worth 1000
15694,16061,3,0,2,1,1,RT JAYREIDOFFICIAL Check out JOY and PAIN my nicca ImYungJay mme1636 blackkingz httpstcoEZuQc2KnYG
15695,16062,3,0,2,1,1,RT JAYREIDOFFICIAL Jus know SO to my nicca imyungjay BKent MME1636 httptco3XInzjnm2u
15696,16064,3,0,0,3,2,RT JBilinovich You may be  if you put steak seasoning on popcorn weidie1211
15697,16065,3,0,3,0,1,"RT JBoxJohnson She gay128109
He gay128108
She a hoe128129
She pregnant128124
He sell drugs127811
They smoke weed127811
They drunk127866
who Cares

LEAVE PEOPLE ALONE Its 8230"
15698,16066,3,0,1,2,2,RT JC2theQ Yanks walk off win 128591
15699,16067,3,0,3,0,1,RT JCSayre19 HEELCastle that  over there
15700,16068,3,0,3,0,1,RT JDYDFF know the  before you call yourself lovin it  prolly been fuckin it
15701,16069,3,2,1,0,0,RT JENJEN2014 My old man has a white galaxy phone cuz hes a
15702,16070,3,0,3,0,1,"RT JENJEN2014 My  is totes adorbs when she jumps on my bed with litter stuck to her

The cat is  annoying when she does it"
15703,16071,3,0,3,0,1,RT JETzLyfe412 Started off wit nuttin I was hungry now I got a couple   who want me
15704,16072,3,0,0,3,2,RT JFish13 Where has this been all year But still FireCashman Yankees
15705,16073,3,0,3,0,1,RT JFlocka Need a down  to bring me pizza
15706,16074,3,2,1,0,0,RT JHarmelink182 The fox says youre a cunt
15707,16075,3,2,1,0,0,RT JHazeThaGod You other  a call up a  to fight a  naw not me Im whomp that trick so she can feel where Im coming from
15708,16076,3,0,3,0,1,RT JLM2014 It aint nothin to cut that  off128129
15709,16077,3,0,3,0,1,RT JLewyville 128563 Treslyon Keyair angels amp female party promoters are not for me Most party promoters are  amp them angel  are8230
15710,16078,3,0,3,0,1,RT JMK0728 Lmaopoor  httptcoURjNdmgdRJ
15711,16079,3,2,1,0,0,RT JManziel2 8220RealZachK0enn JManziel2 Youre a faggot8221youre a Texas fan
15712,16080,3,0,3,0,1,RT JMuggaaa TheKaosYatti 8220JMuggaaa Not looking for love one day itll find me Until then8221Keep fuckin dese hoes128540 yolo128553128514 I ain8230
15713,16081,3,0,0,3,2,RT JOEL9ONE Thanks Carolina fans 4 the flipped birdsfew bottles to the head Sticks n stones may break my bones but aluminum zimas will 8230
15714,16082,3,1,2,0,1,RT JOHNiKNO  talk more than  these days outdoorpoolparty today httptcoe72IKjOFmG
15715,16083,3,0,1,2,2,RT JOscarJr paullemat Happy Birthday Take a spin in that yellow coupe shutemdown httptcoxGy7gIGOn8
15716,16084,3,1,2,0,1,RT JReynolds You got  and I got  but I want you PND
15717,16085,3,0,2,1,1,RT JRsBBQ TV wrestling villains must lie selectively be a coward be a bully when they can gain unfair advantages  amp moan amp disre8230
15718,16086,3,0,1,2,2,RT JStac825 Theres  classic R Kelly Usher and then theres classic Stevie Wonder Prince Not that theres anything wrong with8230
15719,16087,4,0,1,3,2,RT JZolly23 Kickin trash cans on the golf cart yeeyee weidie1211 mowder03 JBilinovich cmnw86
15720,16088,3,0,3,0,1,RT JKwest HarveyWordman b in da  2 mins like httptcodnrCMkg5oo
15721,16089,3,0,2,1,1,RT JKwest HarveyWordman is lupe fiascos  illegitimate son
15722,16090,3,0,3,0,1,RT JKwest I dnt trust  who think they shud b on Bad Girls Club
15723,16091,3,0,3,0,1,RT JKwest Ima buy dat  a jump rope  live jumpin 2 conclusions
15724,16092,3,0,3,0,1,RT JLeche14 A relationship does not stop a  from being a
15725,16093,3,0,3,0,1,RT JaazieL  will tell you its all about the angles 128129 RT 822040ozVAN Watching my  take 25 selfies just to get that right 18221
15726,16094,3,0,0,3,2,RT JackBPR Alec Baldwin mocks HarrisPerry 8216If I cry will I be forgiven all my transgressions8217 httptco9Oq5GTPmXx via BizPacRevi8230
15727,16095,3,1,2,0,1,RT JacksonBynum Youre an annoying cunt
15728,16096,3,2,1,0,0,RT JaclynDeeter Well maybe youre a whore you stupid ugly homeless
15729,16097,6,0,6,0,1,RT JacobCavenee 1DNIPPLES thanks  httptcoxdox4K8YQo
15730,16098,3,0,3,0,1,RT JadedByPolitics Coondawg68 velvethammer so damn stupid someone needs to sit that  down amp explain to her that Communism is a p8230
15731,16099,3,0,3,0,1,RT Jadelovescats Cuddle with me and tell me Im beautiful Im a needy
15732,16100,3,0,2,1,1,RT JaeRawww Yall  who hit up the mall looking for new clothes need to hit up the gym 128514128514128514 those escalators not cutting it 128514128514128514
15733,16101,3,0,3,0,1,RT JafricanFlow This is so stupid 128514 RT WestSideFlee How you gone wife a  that let  lick on her head in public
15734,16102,3,1,2,0,1,RT JaidTaylorLive No 998165039 for you
15735,16103,6,2,4,0,1,RT JaiiiiiBree Bought that  a tomb stone since shes dying for Attention 128529 RIP  128128
15736,16104,3,0,1,2,2,RT JakeEye3 after 4 hours and almost 8 pages i want to slit my wrists but i guess ill just settle for sleep
15737,16105,3,1,0,2,2,RT JakeGBasedGod Never go full
15738,16106,3,2,1,0,0,RT JakeWaller97 Do you ever just see someones account and think wow what a  but at the same time you cant unfollow bc u cant m8230
15739,16107,3,0,3,0,1,RT Jakelewis44 8220UmPoptart When Mr Krabs sold Spongebob out for 62 cents thats when I knew  ain8217t loyal8221realist shit Ive seen128548
15740,16108,3,0,3,0,1,RT Jakelewis44 Im out this  too128514999665039
15741,16109,3,0,1,2,2,RT Jakelewis44 We dont luv deez hoes128527 httptcooFjlxAO5SF
15742,16110,3,1,2,0,1,RT JamesAndDaniel You can only call the Janoskians  if youre a Janoskianator
15743,16111,3,0,3,0,1,RT JamesBlunt Me Me Pick me RT blackeyelined Who is a bigger twat James Blunt or Robin Thicke
15744,16112,3,0,3,0,1,RT JamesNasty Here I am ready to rant about gfs and dogs and tears and women who cant handle their liquor and get jealous of club  a8230
15745,16113,6,2,0,4,2,RT JamesOKeefeIII Denver TV airs clip of digging through trash in Ghetto Aurora to put Black and Mexican ballots to good use8221 http8230
15746,16114,3,1,2,0,1,RT JamesYouCunt Im on my straight Grizzly so why would I buy you a gay ass teddy bear  Youre already bipolar httptco4ZsXC8230
15747,16115,3,0,3,0,1,RT JamezNate Youre a  and nobody likes you
15748,16116,3,0,2,1,1,RT Jamilaahhh These  be twerkin for Birkin poppin coochie for Gucci bustin wide for that Prada Bendin over for Louis
15749,16117,3,0,3,0,1,RT JanPham3 822016stanleys Ugh hes mine  Hes mine amp mine only Thats my baby my man Just know amp be aware Thats me8221 128079128079128079
15750,16118,3,0,3,0,1,RT Janasiaaa shouldnt be at the club RT PacDaGoat I done been in the club and saw  reject a dance because they had a man As 8230
15751,16119,3,0,2,1,1,RT JaredFayne54 And apparently I sound like a country hick Perks of being from Kentucky
15752,16120,3,0,3,0,1,RT JaredLambert21 Brandons a dumb fat chunky whore
15753,16121,3,0,3,0,1,RT JaredPhillis All you do is
15754,16122,3,0,3,0,1,RT JaredCarrabis Mike Napoli is the toughest son of a  Ive ever known
15755,16123,3,0,1,2,2,RT JareerKassis Charlie Rose Can you coexist with Israel Meshal Not as occupiers After that national consensus will decide not Ha8230
15756,16124,3,0,2,1,1,RT JareerKassis If there was an invisible celestial judge who killed those who spew hate on Palestinians celebrities amp politicians would8230
15757,16125,3,0,2,1,1,"RT Jarhead44 Hi can I buy you a margarita

Sure

So I like the way your barstool shows off your clam"
15758,16126,3,0,3,0,1,RT JasperDolphin Just wanna put food in   and take cool pictures Dont get why  dont like food in their
15759,16127,3,0,3,0,1,RT JasperDolphin Lol at the  that act like they single but now have to post pictures with they  hahaha
15760,16128,3,0,3,0,1,RT JaunTheGOAT Its your girls friends that you gotta watch out for Those the  that be tryna encourage her to leave you
15761,16129,9,4,5,0,1,RT Jawdan Youre a  if you ever had the Kim Possible BBM notification
15762,16130,3,0,0,3,2,RT JaworskiMeats Winning Browns cle clevelandfans clevelandpride clevelandbrowns clevelandsports browns brownie8230 httptcoGm4h8230
15763,16131,3,0,3,0,1,RT JayAllDay612 A  is gonna be a  no matter what
15764,16132,3,0,3,0,1,RT JayAllDay612 Girls will ignore your text messages then get bothered when you give other  attention
15765,16133,3,0,3,0,1,RT JayDokter TwiterDezeNUTS Quote this with a funny caption httptcoXA48tCxiaO  gotta hit their side  with this in th8230
15766,16134,3,0,3,0,1,RT JayIIuminati Nothing will stop a  from going to the club httptcoUciCSx5Vus
15767,16135,3,0,3,0,1,RT JayJroc If you thought Mansion Elan was crazy with Migos wait til Boosie amp Yo Gotti shut that  down tonight httptco1iC1H0Ib8U
15768,16136,3,0,3,0,1,RT JayMewes This is how you eat pussyrepeat after me httpstco8E0AqmIaL8
15769,16137,3,0,3,0,1,RT JayOnDatAss All these girls saying nobody can put em up with em Dont no  want a  as a girlfriend fix that shit
15770,16138,3,0,3,0,1,RT JayUcci 128514 mfz in this  sellin chicken wings amp fries
15771,16139,3,0,3,0,1,RT JayZOverrated 82202charmss Next person I see tweeting that  shitting on herself im unfollowing you8221
15772,16140,3,0,3,0,1,RT JayTee92 8220armanibliss this ghetto jeopardy shit wack 1285338221
15773,16141,3,0,2,1,1,RT Jaydillz My babies  is too tight today httptcoif4K4v74RO
15774,16142,3,0,3,0,1,RT Jaydillz RT if you a
15775,16143,3,0,3,0,1,RT Jaykelz LeBronVuitton 1stNameBravo they renamed that  the yacht club
15776,16144,3,0,3,0,1,RT JayonnaZarate She my Lowkey  the one I ride Lowkey with
15777,16145,6,0,6,0,1,RT Jaystuh72 8220187XO  Not playen that side  shit with mine 8221omm
15778,16147,3,0,3,0,1,RT JayyMfCarter If you gotta  or  PLEASE STAY OUT MY DMs Im tired of yall taken girls
15779,16148,3,1,2,0,1,RT JayyGee96 Dumb
15780,16149,3,0,3,0,1,RT JazmineJanay My  phase is over
15781,16150,3,0,3,0,1,RT Jazsmin You always ugly to a  that dont like you128564
15782,16151,3,0,3,0,1,RT JazzRiley Cant put my trust in NO
15783,16152,3,1,2,0,1,RT JazzRiley Cant trust none of these
15784,16153,3,0,3,0,1,RT JazzRiley If a  give my lil Sista a eye like that she betta call me so we can go jump the  128514128514128514128514128514
15785,16154,3,0,3,0,1,RT JazzRiley Wat type of  ass  rape a innocent female
15786,16155,3,0,3,0,1,RT JazzyClarks If you hate me I dont care New flash  I dont live to please you aha
15787,16156,6,1,5,0,1,RT JazzyBlow i cant never keep no  cause i put them  out
15788,16157,3,0,3,0,1,RT JediKnightwing Please pornstars stop saying  that tight
15789,16158,3,0,0,3,2,RT JeffDuncan JSU coach Omar Johnson Its what u do against the ball U throw it hit it catch it Doesnt matter if the Yankees are 8230
15790,16159,3,0,3,0,1,RT JemapelleDalila yadirasarmiento I just wanna know when are we gonna go  shit up amp go  up  128514128536128521
15791,16160,3,0,0,3,2,RT JeneBramel Clever RT LanceMcAlister Watch Burfict make the hit and then mock officials by throwing a flag on himself httpstco8230
15792,16161,3,0,3,0,1,RT JenetteeeM Choke on this  8128074D
15793,16162,3,0,3,0,1,RT JennaAmendolare A woman just yelled at me cause Im drinking a beer at 11 am  Im on  vacation
15794,16163,3,0,3,0,1,RT JennaGarcia13 8220OfficialVondell MyGirlfriendNotAllowedTo have milkshakes let that  bring one boy to the yard and watch what 8230
15795,16164,3,0,3,0,1,RT JennyJohnsonHi5 Just when I thought Justin Bieber couldnt be anymore of a  he gets arrested in Canada for fighting a person who8230
15796,16165,3,0,2,1,1,RT Jeremiah337 Well  biology said RT TEEJUSTYCE Who said 2 females cant make a baby together Thats all me 128106 httptco5vEGg68230
15797,16166,3,0,3,0,1,RT JeremyPlatt Yah she was a
15798,16167,3,0,3,0,1,RT JeromeSantonio I dont care how much I hate a girl Ill never call her a    or any of that shit lol
15799,16168,3,1,2,0,1,RT JessicaChasmar Media Matters executive behind StopRush campaign blogged about 8216trannies8217 8216homos8217 httptcomje5KVl7rf httptco8230
15800,16169,3,0,3,0,1,RT JessycaaRubi You swear youre down n the realest n you stay doing little  shit like that
15801,16170,3,0,3,0,1,RT JestonaeLives Burnt  lips  128514128514128514 httpstconVlZkShGaa
15802,16171,3,0,3,0,1,RT JesusIsAJerk On my way to  your  httptcoaNZngPNmLS
15803,16172,3,0,3,0,1,RT JesusMVela 8220Enriquuee JesusMVela wigga32   thats why8221 exactly Let me  the  RyanMattheww7 were talking about 8230
15804,16173,7,0,6,1,1,"RT JewJitsuGrl AdmiralAckbar3 00jackie Darknight420 allahthefairy 128073 TayyibN 128072
Bring it  httptcog7Yq2cH9Uk"
15805,16174,6,0,0,6,2,"RT JewJitsuGrl AdmiralAckbar3 00jackie Darknight420 allahthefairy 128073 TayyibN 128072
Tiny Jihadi httptcoPDIKbrvCJ8"
15806,16175,3,1,2,0,1,RT JewlzSantana making every  feel important
15807,16176,3,0,3,0,1,RT Jigga504 8220mleew17 u pretty but dat  got a 100 thousand miles on it Book value all  up1285538221 128514128514128514128514
15808,16177,3,0,3,0,1,RT JiggyJust Real tears 128514128514 8220NankDatThang 128557128557128557128557 RT TheOnlyReed Both these outfits trash but the dyke outfit got me WEAKKKKKKKK http8230
15809,16178,9,6,0,3,0,RT JihadistJoe We Muslims have no military honour whatsoever we are sub human savages that slaughter unarmed men women amp children http8230
15810,16179,3,1,2,0,1,RT JimNorton  WBCFredJr Was daddy still being an abusive rageaholic in hospice or just making doody in his diapers like a good  h8230
15811,16180,3,0,3,0,1,RT JimNorton And for the record I think Dan Snyder is a cunt The hypocrisy of the NFL is just embarrassing at this point
15812,16181,3,1,2,0,1,RT JimNorton Sterling is a cunt My point is simply until everyone has privately taped conversations released shut the  up
15813,16182,3,0,2,1,1,RT JimNorton The only thing more irritating than Donald Sterling being a cunt is Adam Silver continually apologizing for him
15814,16183,3,0,3,0,1,RT JimNorton There is a GIFT SHOP at the 911 museum And they charge admission Its a mass grave you  cunts What a disgrace
15815,16184,3,0,2,1,1,RT JimMcCloskey Its hard to be the bigger man when the other person is being such a cunt
15816,16185,3,0,3,0,1,RT JimMcCloskey Why does Hawkeye have to be in the Avengers Hes such a
15817,16186,3,0,3,0,1,RT JimmyCollinsss WesOrrJames all love my
15818,16187,3,0,0,3,2,RT JimmySantander Deme gallo pinto con carne asadita maduritoyuna milca amor
15819,16188,3,0,3,0,1,RT JimmySantander These office  do not shut the  up with their  chisme
15820,16189,3,0,0,3,2,RT JoanRivers Charlie Sheen will star in a new sitcom as an anger management therapist So whats next Casey Anthony as the owner of
15821,16190,3,0,3,0,1,RT JoeBudden Back to these  tho
15822,16191,3,0,3,0,1,RT JoeBudden Chillin w a couple of  that like  that like  that don8217t act like
15823,16192,3,0,3,0,1,RT JoeBudden Cuz soon as u start doing the wackcute shit w a  she8217s your girl8230 Really
15824,16193,3,0,3,0,1,RT JoeBudden I only be looking like I8217m  bitches8230 I don8217t tho
15825,16194,3,0,3,0,1,RT JoeBudden I told yall Side  w motives are more powerful than u think But Im sleep
15826,16195,3,0,3,0,1,RT JoeBudden I wonder if the  are gonna give Halloween back to the children this year8230
15827,16196,3,0,3,0,1,RT JoeBudden If I got  then I sure can8217t find where I put them Lol
15828,16197,3,0,3,0,1,RT JoeBudden If u can8217t deal w what we go thru8230 Then I got  lined up I got an ego too
15829,16198,3,0,2,1,1,RT JoeBudden It8217s so unfair that the  get to dress up as  for Halloween
15830,16199,3,0,3,0,1,RT JoeBudden My definition of bad  has changed drastically over the years
15831,16200,3,1,2,0,1,RT JoeBudden  can8217t even feel up on a  in a pic without the girl u fuckin getting mad smh
15832,16201,3,1,2,0,1,RT JoeBudden Ok I gotta cut this Carl Thomas album off b4 I call my ex amp say  u u ruthless  Lol
15833,16202,3,0,3,0,1,RT JoeBudden Or the 8220I was sleep8221 curve Really   U slept from 1am to 11pm huh Smh
15834,16203,6,0,6,0,1,RT JoeBudden She8217s not a  cuz she had sex before bro lol
15835,16204,3,0,2,1,1,RT JoeBudden She8217s not a  cuz she8217s not attainable to u bro
15836,16205,3,0,2,1,1,RT JoeBudden So the woman I deal with is trying her best to make entertaining a bad word U be entertaining these  lol
15837,16206,3,0,3,0,1,RT JoeBudden The dating scene so wack out here dog8230 shit super trash
15838,16207,3,0,3,0,1,RT JoeBudden These  gon FIND a way to wear some spandex I tell8217ya
15839,16208,3,1,2,0,1,RT JoeBudden U famous  ruined the game by jacking up the price on the   Michael Paul Budden
15840,16209,9,0,9,0,1,RT JoeBudden Women all over America are overstating the value of
15841,16210,6,0,6,0,1,RT JoeBudden Young attractive successful supportive faithful man w his own everythingu think bringing solely  to the table is 8230
15842,16211,3,2,1,0,0,RT JoeCaroselli1 Jameis Winston is a
15843,16212,3,1,2,0,1,RT JoeCoolTVC You cant be a  saying that another girls a  Your both  it cancels each other out
15844,16213,3,0,0,3,2,RT JoeyG145 Downloaded flappy bird 5 minutes ago Its already deleted
15845,16214,3,0,0,3,2,RT JohnBishop100 Top tip of the day  if you want to be inconspicuous at an Elbow gig  dont wear a yellow jacket httptcoKQYiZmZb
15846,16215,3,0,3,0,1,RT JohnnieGoings Money clothes  and cars Merica
15847,16216,3,0,3,0,1,RT JohnnyFootbalI Saw some  texting and driving so I rolled down my window and hucked my beer at her Johnny fuckin patrol keeping t8230
15848,16217,3,0,3,0,1,RT JohnnyFootbalI Yeah TigerWoods quit being a  about your back Pop a few Viagra and get your horny ass back to dominating holes o8230
15849,16218,3,0,0,3,2,RT JohnnyFootbalI Yeah Kaepernick might have biceps like a Greek God but the dude looks like he was conceived by a Proboscis monkey http8230
15850,16219,3,0,2,1,1,RT JohnnyFootbalI Yeah start me as your flex player next week Trick plays catching passes flipping the bird smashing asses should al8230
15851,16220,3,0,3,0,1,RT Johnydeep 20ToLife   lol
15852,16221,3,0,3,0,1,"RT Jojo51213 What was that you tweeted I cant concentrate enough to read it over all your sadlooking boob and  pics

men prob8230"
15853,16222,3,0,0,3,2,RT JoleenDoreen I was in a Kik group once But we called it a party line and old Charlie the barber was always hogging the calls
15854,16223,3,0,0,3,2,RT JonHorstHoyer Lester the parasitic spider monkey had 1 redeeming quality he ran the boat amp the boat attracted women ONLY IN C8230
15855,16224,3,0,3,0,1,RT JonahAir23 money over the best
15856,16225,3,1,2,0,1,RT Jonnietherotten Listen twitter just because 161 assholes just followed some stupid cunt does not mean I want to Piss off with your fu8230
15857,16226,3,0,3,0,1,RT JonnyFcknBlaze  star is fancy talk for professional
15858,16227,3,0,3,0,1,RT JonnyFootbalI   get touchdowns
15859,16228,3,0,0,3,2,RT JonyPrivat cheese  lacking httptcoijDHKWdkoQ
15860,16229,6,1,5,0,1,RT Jordiiin 128514if you can  my   then she aint My Bitch128080
15861,16230,3,0,3,0,1,RT JorgeGones when a  that once curved me now all up on my dick httptcoxEITPkALOb
15862,16231,6,0,6,0,1,RT JoseCanseco I do not have  tits
15863,16232,3,0,3,0,1,RT JosephTheFlyGuy Crazy girlfriends usually love you longer amp got the best
15864,16233,3,0,3,0,1,RT JosephTheFlyGuy Loyal  is best   Cus u know thats all yours
15865,16234,3,0,3,0,1,RT JosephTheFlyGuy This  got a real life hippo as a pet httptcowU6jItcE0U
15866,16235,3,0,3,0,1,RT JoshGIII I be in the  like httpstco4OvGZ3Lhqu
15867,16236,3,0,0,3,2,RT JoshYoheTrib I wrote whole game story on how Orpik shut down Ovi two nights in a row Many of you will mock this But he was really 8230
15868,16237,3,0,3,0,1,RT JoyDoe 128557128557128557128557128557 RT 80sbaby4life I love hood  God help me lmaoooo
15869,16238,3,0,3,0,1,RT JsOnMyTweet 8220muurdasteven 8220buttsigns this  is garbage at gta httpstcoWpiA0bVGjU8221LMFAOOOOO8221lt 128557128557128557128557128557128557
15870,16239,3,0,2,1,1,RT JstKeepScrollin Been trash WeAreXCI The gay Chris bosh jokes are getting old now
15871,16240,4,0,4,0,1,"RT JstKeepScrollin Me fixing my car 10000
The fade this  gone catch  Pricless httptcoqMU2um1nC3"
15872,16241,3,1,2,0,1,RT JuanNDaCut Explaining to a girl how u dont have  httptcoeY7lmc5i2W
15873,16242,3,1,2,0,1,RT JuanNDaCut  ads be convincing afclick here and 30  will appear in your bed you DAMN RIGHT ima click that shit
15874,16243,6,1,1,4,2,RT JuanNDaCut When twitter rappers dm me their trash links httptcoyck16ZiNZZ
15875,16244,3,0,3,0,1,RT Juanitaap Lorde 17 with a Grammy amp  14 with a std 128553
15876,16245,3,0,0,3,2,RT JudahWorldChamp To help eliminate faking injury amp diving  post game video review of dives amp give divers yellow cards after game Wor8230
15877,16246,3,0,3,0,1,"RT JudgmentalGay Best friend being a  yaaas hunty  it up slaaaayy

Stranger being a  youre so trashy Youre whats wrong wit8230"
15878,16247,6,1,3,2,1,RT Juicccyray 82201stBlocJeremiah Broke  always wanna argue u aint ate all day were u get that energy from 1285141285148221RT128514128553128175
15879,16248,3,0,3,0,1,"RT Juicedballs Not scared to pepper spray a bitch

Hand gently resting on fanny pack"
15880,16249,3,2,1,0,0,RT JuicySqueaky Any  who need a crowd to fight is clearly easily influenced amp weak minded amp most likely will commit suicide 128514128514
15881,16250,3,0,3,0,1,RT Jukeyxo If a girl sit on your face and your nose goes into her  and she rides your nose like a bull shes a keeper
15882,16251,3,0,3,0,1,RT JulieSnark I love asking really hot skinny  when theyre due
15883,16252,3,0,3,0,1,RT JulioisUrdaddy She need a man not no  boy
15884,16253,3,0,3,0,1,RT JusDontBlowMyHi Yall lucky DMX stopped makin music Id still be barking at these  foo
15885,16254,3,0,3,0,1,RT JusGuapo These  lying and olivia will get to the bottom of it ScandaI httptcosUZI8LOAoe
15886,16255,3,0,3,0,1,RT JusTawana 8220Gvmby This  possessed by the thot demon httpstcovHsbg4bjrg  DEAD 128128128128128128
15887,16256,3,0,2,1,1,RT Just2Savage This height shit aint cute at all Yall some dumb  going out in public looking like Jack and the bean stalk 128514 http8230
15888,16257,3,0,3,0,1,RT JustAn0th3r It aint nuttin to cut that  off
15889,16258,3,1,2,0,1,RT JustCurrieOn west2quick Christooshifty lol aye watch to mouth you like when I mention you
15890,16259,3,0,3,0,1,RT JustDoItSlow vintagemonroe scary told to come to her house to fight her and wont even open the door  Wtf scary ass
15891,16260,3,0,3,0,1,RT JustDoItRob Kaaarlizzy  love my laughlol
15892,16261,3,0,3,0,1,RT JustDoItRob Ill throw a cheeseburger at her  ass
